Molecule	Name
CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12	Cyproheptadine
CN1CCC(CC1)=C1c2ccccc2CCc2cccnc12	Azatadine
CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12	Ketotifen
CN1CCC(CC1)=C1c2ncc(C=O)n2CCc2ccccc12	Alcaftadine
CN1CCC(CC1)OC(c1ccccc1)c1ccccc1	Diphenylpyraline
CN1CCC(CN2c3ccccc3Sc3ccccc23)C1	Methdilazine
CN1CCC2=C(C1)C(c1ccccc21)c1ccccc1	Phenindamine
CN1CCCC(CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O	Azelastine
CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1	Metixene
CN1CCCC1c1cccnc1	Nicotine
CN1CCCCC1C(=O)Nc1c(C)cccc1C	Mepivacaine
CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O	Mesoridazine
CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)c1ccccc1	Oxyphencyclimine
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	Clemastine
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12	Eletriptan
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1	Pirenzepine
CN1CCN(CC1)C(=O)OC1N(C(=O)c2nccnc12)c1ccc(Cl)cn1	Zopiclone
CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)c2nccnc12)c1ccc(Cl)cn1	Eszopiclone
CN1CCN(CC1)C(c1ccccc1)c1ccccc1	Cyclizine
CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12	Olanzapine
CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12	Loxapine
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1	Prochlorperazine
CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1	Trifluoperazine
CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1	Ponatinib 
CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1	Imatinib
CN1CCN2C(C1)c1ccccc1Cc1ccccc21	Mianserin
CN1CCN2C(C1)c1ccccc1Cc1cccnc21	Mirtazapine
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3C=C[C@@H]4O)ccc5O	Morphine
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3C=C[C@@H]4OC(C)=O)ccc5OC(C)=O	Heroin
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3CCC4=O)ccc5O	Hydromorphone
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@]3(O)CCC4=O)ccc5O	Oxymorphone
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc31	Levorphanol
CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31	Apomorphine
CN1C[C@@H](C=C2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O	Ergotamine
CN1C[C@@H](CC2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O	Dihydroergotoxine
CN1C[C@@H](C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O	Dihydroergotamine
CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]c(N)nc(=O)c12	5-Methyltetrahydrofolate
CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)CNc2nc(N)[nH]c(=O)c12	5-methyltetrahydrofolate(2-)
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1	Atropine
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)c1ccccc1	Hyoscyamine
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c1ccccc1)c1ccccc1	Benzatropine
CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1	Scopolamine
CN1\C(=C(/O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O	Tenoxicam
CN1\C(=C(\O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O	Lornoxicam
CN1c2ccc(Cl)cc2C(=NC(O)C1=O)c1ccccc1	Temazepam
CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1F	Fludiazepam
CN1c2ccc(Cl)cc2C2(OC(C)=CC(=O)N2CC1=O)c1ccccc1	Ketazolam
CN1c2ccc(Cl)cc2N(c2ccccc2)C(=O)CC1=O	Clobazam
CN1c2ccc(cc2C(=NCC1=O)c1ccccc1F)[N+]([O-])=O	Flunitrazepam
CNC(=O)CN(CCN(CCN(CC([O-])=O)CC(=O)NC)CC([O-])=O)CC([O-])=O	Gadodiamide
CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1	Physostigmine
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C	Marimastat
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1	Sorafenib
CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C1(C)C)c1ccc(C#N)c(c1)C(F)(F)F	Enzalutamide 
CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1	Regadenoson
CNC(C)(C)Cc1ccccc1	Mephentermine
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1	Gentamicin
CNC(C)CC1CCCCC1	Propylhexedrine
CNC(C)CCC=C(C)C	Isometheptene
CNC1(C)C2CCC(C2)C1(C)C	Mecamylamine
CNC1(CCCCC1=O)c1ccccc1Cl	Ketamine
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1	Chlordiazepoxide
CNCC(O)=O	Sarcosine
CNCC(O)c1ccc(O)c(O)c1	Epinephrine
CNCC(O)c1ccc(O)c(OC)c1	Metanephrine
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1	Dipivefrin
CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1	Fluoxetine
CNCCC=C1c2ccccc2CCc2ccccc12	Nortriptyline
CNCCCC12CCC(c3ccccc13)c1ccccc21	Maprotiline
CNCCCC1c2ccccc2C=Cc2ccccc12	Protriptyline
CNCCCN1c2ccccc2CCc2ccccc12	Desipramine
CNCC[C@@H](Oc1ccccc1C)c1ccccc1	Atomoxetine
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	Duloxetine
CNCCc1c[nH]c2ccc(O)cc12	N-Methylserotonin
CNCCc1ccccn1	Betahistine
CNC[C@H](O)c1cccc(O)c1	Phenylephrine
CNNCc1ccc(cc1)C(=O)NC(C)C	Procarbazine
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1	Naratriptan
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1	Sumatriptan
CN[C@@H](C)Cc1ccccc1	Methamphetamine
CN[C@@H](C)[C@@H](O)c1ccccc1	Pseudoephedrine
CN[C@@H](C)[C@H](O)c1ccccc1	Ephedrine
CN[C@@H]1CCc2[nH]c3ccc(cc3c2C1)C(N)=O	Frovatriptan
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O	Spectinomycin
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc12	Sertraline
CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O	Ranitidine
CN\C(NCCSCc1csc(CN(C)C)n1)=C/[N+]([O-])=O	Nizatidine
CN\C(NCc1ccccc1)=N/C	Bethanidine
CO	methanol
COC(=O)C(C1CCCCN1)c1ccccc1	Methylphenidate
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c1ccccc1	Lercanidipine
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1	Nicardipine
COC(=O)C1=C(C)NC(C)=C(C1c1cccc2nonc12)C(=O)OC(C)C	Isradipine
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OC	Nifedipine
COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C	Nisoldipine
COC(=O)C1=C(NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N	Nilvadipine
COC(=O)CC(O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC	Homoharringtonine
COC(=O)CCC(=O)CN	Methyl aminolevulinate
COC(=O)CCc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(CCC(O)=O)c5C)c(C=C)c4C)C1=CC=C([C@@H](C(=O)OC)[C@@]31C)C(=O)OC	Verteporfin
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1	Esmolol
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	Atazanavir
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1	Mebendazole
COC(=O)[C@@H]([C@H]1CCCCN1)c1ccccc1	Dexmethylphenidate
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]22CCC(=O)O2)[C@H]13	Eplerenone
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)c1ccccc1)N2C	Cocaine
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(O)=O	Aspartame
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12	Yohimbine
COC(F)(F)C(Cl)Cl	Methoxyflurane
COC1=C(O)C(=O)C(C)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O	2-decaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone
COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O	ubiquinone-10
COC1=CC(=O)C(C)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O	2-decaprenyl-6-methoxy-3-methyl-1,4-benzoquinone
COC1=CC(=O)C=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O	2-decaprenyl-6-methoxy-1,4-benzoquinone
COC1=CC(=O)C[C@@H](C)[C@]11Oc2c(C1=O)c(OC)cc(OC)c2Cl	Griseofulvin
COC1c2ccccc2CC1(C)C	timnodonic acid C20:5, n-3
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N/OC)\c1csc(N)n1)C2=O)C(O)=O	Cefpodoxime
COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F	Fluvoxamine
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC	Aliskiren
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	Rabeprazole
COCCNC(=O)CN(CCN(CCN(CC([O-])=O)CC(=O)NCCOC)CC([O-])=O)CC([O-])=O	Gadoversetamide
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C	Nimodipine
COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)Oc1ccc2CCCc2c1	Candoxatril
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC	Erlotinib
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1	Glycodiazine
COCCc1ccc(OCC(O)CNC(C)C)cc1	Metoprolol
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1	Lacosamide
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C	Novobiocin
CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c1cc(Cl)c(N)cc1OC	Cisapride
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3	Artemether
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C=Cc1cc(OC)c(OC)c(OC)c1	Rescinnamine
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	Reserpine
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1	Deserpidine
CO[C@]1(NC(=O)C(C(O)=O)c2ccc(O)cc2)[C@H]2OCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O	Latamoxef
CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O	Cefotetan
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O	Cefmetazole
CO[C@]1(NC(=O)Cc2cccs2)[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O	Cefoxitin
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5O[C@@H]2[C@]3(CCN1CC1CC1)c45	Buprenorphine
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13	Nicergoline
CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O	Mitomycin
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1	Cefotaxime
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)c1ccco1	Cefuroxime
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(=O)c(=O)[nH]n3C)=C(N2C1=O)C(O)=O)c1csc(N)n1	Ceftriaxone
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O)c1csc(N)n1	Cefmenoxime
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C([O-])=O)c1csc(N)n1	Cefepime
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(\C=C/c3scnc3C)=C(N2C1=O)C(O)=O)c1csc(N)n1	Cefditoren
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)c1csc(N)n1	Ceftizoxime
CO\N=C1/CN(CC1CN)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1	Gemifloxacin
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1	Mycophenolate mofetil
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O	Mycophenolic acid
COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1	Gatifloxacin
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1	Moxifloxacin
COc1c(O)c(C)c(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c(O)c1OC	Ubiquinol-10
COc1cc(C)c(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)c(C)c1C	Acitretin
COc1cc(CC(O)=O)ccc1O	Homovanillate
COc1cc(CC2c3c(CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc4cc(OC)c(OC)c(OC)c4C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c(OC)c3OC)cc(OC)c1OC	Doxacurium chloride
COc1cc(CC=O)ccc1O	(4-hydroxy-3-methoxyphenyl)acetaldehyde
COc1cc(CCN)ccc1O	3-Methoxytyramine
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	Trimethoprim
COc1cc(NC(C)CCCN)c2ncccc2c1	Primaquine
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC	Trimetrexate
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1	Sulfadimethoxine
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12	Amsacrine
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl	Bosutinib
COc1cc(cc(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c1O)C(O)=O	3-Decaprenyl-4-hydroxy-5-methoxybenzoate
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3COC(O[C@H]3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12	Teniposide
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12	Etoposide
COc1cc(cc(OC)c1OC)C(=O)NCc1ccc(OCCN(C)C)cc1	Trimethobenzamide
COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12	Podofilox
COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C	Zafirlukast
COc1cc(ccc1O)C(O)C([O-])=O	3-Methoxy-4-hydroxymandelate
COc1cc(ccc1O)C(O)C=O	3-Methoxy-4-hydroxyphenylglycolaldehyde
COc1cc(ccc1O)C(O)CN	L-Normetanephrine
COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O	Iloperidone
COc1cc2C(C)NCCc2cc1O	(-)-Salsoline
COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC	Donepezil
COc1cc2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC	Colchicine
COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC	Tetrabenazine
COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4	Tubocurarine
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CCc2cc1O	2-Methoxyestrone
COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O	2-Methoxyestradiol-17beta
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	Vandetanib
COc1cc2n[nH]nc2cc1C(=O)NCC1CCCN1CC=C	Alizapride
COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1	Alfuzosin
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1CCCO1	Terazosin
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1	Doxazosin
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1	Prazosin
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1	Formoterol
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC	Atracurium
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC	Verapamil
COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1	Astemizole
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC	Bevantolol
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	Mepyramine
COc1ccc(CNc2nc(ncc2C(=O)NCc2ncccn2)N2CCC[C@H]2CO)cc1Cl	Avanafil
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1	Arformoterol
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC	Cisatracurium Besylate
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	Papaverine
COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	Glyburide
COc1ccc(NC=O)c(c1)C(=O)CCNC(C)=O	Formyl-N-acetyl-5-methoxykynurenamine
COc1ccc(OC)c(c1)C(O)C(C)N	Methoxamine
COc1ccc(OC)c(c1)C(O)CNC(=O)CN	Midodrine
COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C	Encainide
COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1	Venlafaxine
COc1ccc(cc1)C(Cl)=C(c1ccc(OC)cc1)c1ccc(OC)cc1	Chlorotrianisene
COc1ccc(cc1)C1C(=O)c2ccccc2C1=O	Anisindione
COc1ccc(cc1)[C@@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O	Diltiazem
COc1ccc(cc1C12CC3CC(CC(C3)C1)C2)-c1ccc2cc(ccc2c1)C(O)=O	Adapalene
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1	Hesperetin
COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24	Galantamine
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C	Codeine
COc1ccc2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5Oc1c2[C@]45CCN3C	Hydrocodone
COc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3C)c2c1	Dextromethorphan
COc1ccc2C[C@@H]3c4c(CC[N+]3(C)C)cc(OC)c(OC)c4Oc3ccc(C[C@H]4c5cc(Oc1c2)c(OC)cc5CC[N+]4(C)C)cc3	Metocurine
COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O	Oxycodone
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1	Methotrimeprazine
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1	Mestranol
COc1ccc2[nH]c(nc2c1)[S@](=O)Cc1ncc(C)c(OC)c1C	Esomeprazole
COc1ccc2[nH]cc(CC(O)=O)c2c1	5-Methoxyindoleacetate
COc1ccc2c(c1)C(=O)N(CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C	Gliquidone
COc1ccc2cc(CCC(C)=O)ccc2c1	Nabumetone
COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O	Naproxen
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1	Indomethacin
COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C	Omeprazole
COc1ccc2nc3ccccc3nc2c1	Glycylsarcosine
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1	Quinidine barbiturate
COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1	Quinine
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1	Quinidine
COc1cccc(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c1O	2-Decaprenyl-6-methoxyphenol
COc1cccc(OC)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O	Meticillin
COc1cccc(c1)[C@@]1(O)CCCC[C@@H]1CN(C)C	Tramadol
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO	Epirubicin
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO	Doxorubicin
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O	Daunorubicin
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	Ranolazine
COc1ccccc1OCC(O)CO	Guaifenesin
COc1ccccc1OCC(O)COC(N)=O	Methocarbamol
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	Carvedilol
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1	Bosentan
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	Pantoprazole
COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	Nelarabine
